Artist,Song Age,Decade,Number of Records,Spotify Url,Theme,Title,Year
Machine,40,1/1/1970 12:00:00 AM,1,,Party songs,There But for the Grace of God,1/1/1979
Madonna,20,1/1/1990 12:00:00 AM,1,http://open.spotify.com/track/0FEVHpFTuSJUY59YQjZm2G,Party songs,Beautiful Stranger,1/1/1999
Madonna,37,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/3i6PtDe9qmRDBEdSSpouBB,Party songs,Everybody,1/1/1982
Madonna,36,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/2T8cZAwbhrTVjGwZo5c7sK,Party songs,Holiday,1/1/1983
George McCrae,45,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/1lmfsSEuxU4PpT739Kihno,Party songs,Rock Your Baby,1/1/1974
Malcolm McLaren,36,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/4gCo2r1gCEw70OAq9cF1uW,Party songs,Buffalo Gals,1/1/1983
Curtis Mayfield,49,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/6evohxlACvIJ6vAs1083NQ,Party songs,Move On Up,1/1/1970
Grandmaster Melle Mel,36,1/1/1980 12:00:00 AM,1,,Party songs,White Lines (Don’t Do It),1/1/1983
MGMT,11,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/2IAcYOEnZWTn3yR6LDslRY,Party songs,Kids,1/1/2008
MIA,11,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/2UZ6MDDg3y5fTAzQU3YYfo,Party songs,Paper Planes (DFA remix),1/1/2008
Missy Elliott,18,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/2er94TdlKpJSMZSc8qha09,Party songs,4 My People,1/1/2001
Dudley Moore and Peter Cook,52,1/1/1960 12:00:00 AM,1,,Party songs,Bedazzled,1/1/1967
Nelly,17,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/652F9V2xyoY43Pj8urZ4zM,Party songs,Hot in Herre,1/1/2002
New Order,32,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/1n8WaWEUZx3GeknGwh02DC,Party songs,True Faith,1/1/1987
Randy Newman,42,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/6emIUUgOV0lPgUYbJ1RZ7I,Party songs,Short People,1/1/1977
The Nolans,40,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/5ZfCBpUOj3guBzjQIsDhIr,Party songs,I’m in the Mood for Dancing,1/1/1979
Oasis,25,1/1/1990 12:00:00 AM,1,,Party songs,Cigarettes and Alcohol,1/1/1994
Ol’ Dirty Bastard,20,1/1/1990 12:00:00 AM,1,,Party songs,Got Your Money,1/1/1999
OutKast,16,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/4QhYssD3qdSGd5yqW0h7cI,Party songs,Hey Ya!,1/1/2003
Phuture,32,1/1/1980 12:00:00 AM,1,,Party songs,Acid Tracks,1/1/1987
Pigbag,38,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/1t1kkvAe1iP5Xa6vCv3j9Z,Party songs,Papa’s Got a Brand New Pigbag,1/1/1981
Tullio De Piscopo,35,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/1JcmMYyRAbj00Q90oHBsBr,Party songs,Stop Bajon (Primavera),1/1/1984
Pitman,17,1/1/2000 12:00:00 AM,1,,Party songs,Witness the Pitness,1/1/2002
The Pogues,35,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/4ftQUqPjuk4KtAIHqqYzmN,Party songs,Streams of Whiskey,1/1/1984
The Pointer Sisters,35,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/59K6GctkD8lWljFYa8eE6D,Party songs,Jump (For My Love),1/1/1984
The Pretenders,40,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/3LRFgPsd8LwJb8TJchrAuO,Party songs,Brass in Pocket,1/1/1979
Primal Scream,28,1/1/1990 12:00:00 AM,1,http://open.spotify.com/track/5uWCPq3jVOuiun7Uku3wiU,Party songs,Loaded,1/1/1991
Prince,36,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/4CEKJRYtYDp0GPzw9JGZYX,Party songs,1999,1/1/1983
Prince,35,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/7050AA1cNN8s3482pgx2bO,Party songs,Let’s Go Crazy,1/1/1984
The Prodigy,27,1/1/1990 12:00:00 AM,1,http://open.spotify.com/track/6XlhmDYOFPSWho2gib2F9z,Party songs,Out of Space,1/1/1992
Tito Puente,51,1/1/1960 12:00:00 AM,1,,Party songs,Hit the Bongo,1/1/1968
Pulp,24,1/1/1990 12:00:00 AM,1,http://open.spotify.com/track/6DEakx9CewGzF3u9UEyJvD,Party songs,Sorted for Es and Wizz,1/1/1995
Queen,45,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/0s0i59YQo6TBJXEvxkoIfU,Party songs,Now I’m Here,1/1/1974
Queens of the Stone Age,19,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/48l5x5ghGRhz10rbuKrI0n,Party songs,Feel Good Hit of the Summer,1/1/2000
The Rapture,17,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/7lsMHdLHRRkGElzVPn91ZW,Party songs,House of Jealous Lovers,1/1/2002
Lionel Richie,36,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/7HcIV2tSBj8O8RtGed2ViS,Party songs,All Night Long (All Night),1/1/1983
Ce Ce Rogers,32,1/1/1980 12:00:00 AM,1,,Party songs,Someday,1/1/1987
Roots Manuva,18,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/1qNpcgSkAWWbIBDDkwkqH1,Party songs,Witness (1 Hope),1/1/2001
Roxy Music,47,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/6b4wMiPcl21hL8owVgIshi,Party songs,Virginia Plain,1/1/1972
Rose Royce,43,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/1tJtx09XQnxaynZLOaTNfZ,Party songs,Car Wash,1/1/1976
Rufus featuring Chaka Khan,45,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/5jAhlLUmtIBRTzM3f1Im6r,Party songs,Once You Get Started,1/1/1974
Sapan Chakraborty,41,1/1/1970 12:00:00 AM,1,,Party songs,Baby Let’s Dance Together,1/1/1978
Salsoul Orchestra,42,1/1/1970 12:00:00 AM,1,,Party songs,Runaway,1/1/1977
Gil Scott-Heron,45,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/4lgCSMpVERwvfa9A8tDXJQ,Party songs,The Bottle,1/1/1974
Max Sedgley,16,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/4hIwQWVYQ3SMSjkVXrMJKv,Party songs,Happy,1/1/2003
Selector,40,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/3Qmtadha85zkLH1H9EGi3u,Party songs,On My Radio,1/1/1979
Shannon,36,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/5RgGHpa9S3txqJTxyRChx4,Party songs,Let the Music Play,1/1/1983
Artie Shaw,81,1/1/1930 12:00:00 AM,1,http://open.spotify.com/track/7zZoN83WXRCiVCyzdCFihV,Party songs,Begin the Beguine,1/1/1938
Pluto Shervington,43,1/1/1970 12:00:00 AM,1,,Party songs,Dat,1/1/1976
Nina Simone,44,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/0aGprKPHGtQyQZ9RCQ9mNI,Party songs,Gin House Blues,1/1/1975
Sister Sledge,40,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/3FnkIp37lBYvHljKemR6zp,Party songs,Lost in Music,1/1/1979
Sister Sledge,40,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/5MuNxNox3zTanAFIO5KcTl,Party songs,He’s the Greatest Dancer,1/1/1979
Skee-Lo,24,1/1/1990 12:00:00 AM,1,,Party songs,I Wish,1/1/1995
Sly and the Family Stone,51,1/1/1960 12:00:00 AM,1,http://open.spotify.com/track/6W9t1lhkATr4XrnXXgL2CV,Party songs,Dance to the Music,1/1/1968
The Specials,40,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/2wpQZvvrg6zUBPPBdWgcLK,Party songs,Nite Klub,1/1/1979
Sylvester,41,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/0DY0B9PkxKFVs0YagNcAC4,Party songs,You Make Me Feel (Mighty Real),1/1/1978
Wayne Smith,34,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/3l9oTzHXnAJcg4x2jU6DvX,Party songs,(Under Mi) Sleng Teng,1/1/1985
The Smiths,34,1/1/1980 12:00:00 AM,1,,Party songs,How Soon Is Now?,1/1/1985
Soft Cell,37,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/6nePlBdKTESydzjOEHt6vX,Party songs,Memorabilia,1/1/1982
Sparks,40,1/1/1970 12:00:00 AM,1,,Party songs,Beat the Clock,1/1/1979
The Spencer Davis Group,52,1/1/1960 12:00:00 AM,1,http://open.spotify.com/track/7vRhkN9rpM0FtDhBdZypn4,Party songs,I’m a Man,1/1/1967
Candi Staton,43,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/3MFa9idQuY4iJLWsZl3tIQ,Party songs,Young Hearts Run Free,1/1/1976
Sueño Latino,30,1/1/1980 12:00:00 AM,1,,Party songs,Sueño Latino,1/1/1989
The Sundown Playboys,47,1/1/1970 12:00:00 AM,1,,Party songs,Saturday Nite Special,1/1/1972
The Surfaris,57,1/1/1960 12:00:00 AM,1,http://open.spotify.com/track/6uudeEvl6t5WrFgobojt3D,Party songs,Wipe Out,1/1/1962
The Sugarhill Gang,40,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/1qb27ZTsi0gVxHteAjPOyD,Party songs,Rapper’s Delight,1/1/1979
T-Connection,42,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/5PzK3L2Lm4mbo0H89CAWzg,Party songs,Do What You Wanna Do,1/1/1977
Tears for Fears,35,1/1/1980 12:00:00 AM,1,http://open.spotify.com/track/4E1n2cvH7Wb7xZ568rHHNy,Party songs,Shout,1/1/1984
The Temptations,51,1/1/1960 12:00:00 AM,1,http://open.spotify.com/track/5yGqsTtt4oDRY1FdVsVqSL,Party songs,Cloud Nine,1/1/1968
The Ting Tings,11,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/3kmSzP8JUM4kUwPWbOFwqA,Party songs,Great DJ,1/1/2008
The Trammps,43,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/5jUA1njy3h6ynHLvPdEVHt,Party songs,Disco Inferno,1/1/1976
Vampire Weekend,11,1/1/2000 12:00:00 AM,1,http://open.spotify.com/track/0euZeG7kpPhtp4V6e8b9kC,Party songs,A Punk,1/1/2008
War,46,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/28q8PaM3ROCZMKeNRBg5Yq,Party songs,Me and Baby Brother,1/1/1973
West Street Mob,36,1/1/1980 12:00:00 AM,1,,Party songs,Break Dance – Electric Boogie,1/1/1983
The Who,54,1/1/1960 12:00:00 AM,1,http://open.spotify.com/track/4kxrawSkeAoJiASQArwqYO,Party songs,My Generation,1/1/1965
Esther Williams,43,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/6zMgWeJracgip80YQZsIj2,Party songs,Last Night Changed It All,1/1/1976
Jackie Wilson,52,1/1/1960 12:00:00 AM,1,,Party songs,(Your Love Keeps Lifting Me) Higher and Higher,1/1/1967
Larry Young,44,1/1/1970 12:00:00 AM,1,http://open.spotify.com/track/2kXBmTMIDIlNSQEeaQl95A,Party songs,Turn Off the Lights,1/1/1975
